customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber,salesRegion,deliveryStatus
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,5410.79,2024-10-17,Battery,ORD941811,South,Returned
Wholesale Client,122.21,Braking system,Cash,Completed,2790.46,Automated migration,2,1395.23,2024-10-17,Brake Pads,ORD941865,North,Delivered
Wholesale Client,69.7,Braking system,Bank Transfer,Completed,1035.91,Automated migration,1,1035.91,2024-10-17,Brake Pads,ORD941866,North,Pending
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,24303.66,2024-10-17,ECU Module,ORD941961,Central,Delivered
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,196.94,2024-10-17,Oil Filter,ORD942057,Central,Cancelled
Retail Client,10.39,Engine system,GCash,Completed,185.19,Automated migration,1,185.19,2024-10-17,Oil Filter,ORD942058,Central,Delivered
Retail Client,228.52,Suspension & traction,Cash,Completed,4070.06,Automated migration,1,4070.06,2024-10-17,Shock Absorber,ORD942140,West,Delivered
Retail Client,121.56,Suspension & traction,Check,Completed,3129.44,Automated migration,1,3129.44,2024-10-17,Shock Absorber,ORD942141,West,Delivered
Retail Client,570.27,Suspension & traction,Check,Completed,15253.7,Automated migration,5,3050.74,2024-10-17,Shock Absorber,ORD942142,West,Delivered
Wholesale Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,2109.54,2024-10-17,Wheel Bearing,ORD942228,North,Pending
Wholesale Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,1671.62,2024-10-17,Wheel Bearing,ORD942229,East,Delivered
Retail Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,235.5,2024-10-18,Air Filter,ORD941741,East,Cancelled
Wholesale Client,1511.09,Electrical system,Bank Transfer,Completed,24924.0,Automated migration,3,8308.0,2024-10-18,Alternator,ORD941783,South,Cancelled
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,4275.76,2024-10-18,Battery,ORD941812,North,Delivered
Retail Client,128.77,Braking system,Check,Completed,1494.91,Automated migration,1,1494.91,2024-10-18,Brake Pads,ORD941867,West,Returned
Retail Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,20978.93,2024-10-18,Catalytic Converter,ORD941911,South,Returned
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,27060.61,2024-10-18,ECU Module,ORD941962,South,Cancelled
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,25353.25,2024-10-18,ECU Module,ORD941963,West,Delivered
Wholesale Client,12.14,Engine system,Check,Completed,143.47,Automated migration,1,143.47,2024-10-18,Oil Filter,ORD942059,East,Returned
Retail Client,17.33,Engine system,Maya,Completed,204.24,Automated migration,1,204.24,2024-10-18,Oil Filter,ORD942060,North,Cancelled
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,173.2,2024-10-18,Oil Filter,ORD942061,West,Returned
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,3946.25,2024-10-18,Shock Absorber,ORD942143,West,Delivered
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,2550.63,2024-10-18,Shock Absorber,ORD942144,North,Pending
Retail Client,1039.48,Drivetrain,Maya,Completed,12150.3,Automated migration,5,2430.06,2024-10-18,Wheel Bearing,ORD942230,West,Cancelled
Wholesale Client,23.34,Engine system,Check,Completed,302.14,Automated migration,1,302.14,2024-10-19,Air Filter,ORD941742,Central,Pending
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,11582.46,2024-10-19,Alternator,ORD941784,North,Delivered
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7265.94,2024-10-19,Alternator,ORD941785,South,Returned
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,6991.67,2024-10-19,Battery,ORD941813,East,Pending
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,4797.52,2024-10-19,Battery,ORD941814,East,Delivered
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,5561.94,2024-10-19,Battery,ORD941815,East,Returned
Retail Client,878.1,Braking system,GCash,Completed,9782.85,Automated migration,7,1397.55,2024-10-19,Brake Pads,ORD941868,West,Cancelled
Wholesale Client,683.54,Braking system,Check,Completed,9031.75,Automated migration,7,1290.25,2024-10-19,Brake Pads,ORD941869,East,Delivered
Wholesale Client,443.04,Braking system,GCash,Completed,7998.55,Automated migration,5,1599.71,2024-10-19,Brake Pads,ORD941870,Central,Returned
Retail Client,348.78,Braking system,GCash,Completed,5987.05,Automated migration,5,1197.41,2024-10-19,Brake Pads,ORD941871,North,Delivered
Retail Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,16128.69,2024-10-19,Catalytic Converter,ORD941912,North,Pending
Wholesale Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,20562.17,2024-10-19,Catalytic Converter,ORD941913,North,Cancelled
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,19513.87,2024-10-19,ECU Module,ORD941964,Central,Delivered
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,27473.14,2024-10-19,ECU Module,ORD941965,South,Returned
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,28298.43,2024-10-19,ECU Module,ORD941966,North,Pending
Wholesale Client,7.62,Engine system,Cash,Completed,199.78,Automated migration,1,199.78,2024-10-19,Oil Filter,ORD942062,East,Delivered
Retail Client,13.97,Engine system,GCash,Completed,192.32,Automated migration,1,192.32,2024-10-19,Oil Filter,ORD942063,West,Cancelled
Wholesale Client,0.0,Suspension & traction,GCash,Completed,0.0,Automated migration,0,2579.68,2024-10-19,Shock Absorber,ORD942145,North,Delivered
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9677.54,2024-10-19,Starter Motor,ORD942195,East,Pending
Retail Client,26.49,Engine system,Check,Completed,359.92,Automated migration,1,359.92,2024-10-20,Air Filter,ORD941743,Central,Returned
Wholesale Client,202.11,Braking system,Cash,Completed,5102.9,Automated migration,5,1020.58,2024-10-20,Brake Pads,ORD941872,West,Returned
Retail Client,69.11,Braking system,Check,Completed,992.66,Automated migration,1,992.66,2024-10-20,Brake Pads,ORD941873,East,Pending
Wholesale Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,22692.65,2024-10-20,Catalytic Converter,ORD941914,West,Delivered
Wholesale Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,21844.32,2024-10-20,Catalytic Converter,ORD941915,West,Cancelled
Wholesale Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,13028.14,2024-10-20,Catalytic Converter,ORD941916,West,Cancelled
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,22499.52,2024-10-20,ECU Module,ORD941967,Central,Returned
Retail Client,15.09,Engine system,Bank Transfer,Completed,159.06,Automated migration,1,159.06,2024-10-20,Oil Filter,ORD942064,West,Delivered
Wholesale Client,18.47,Engine system,Cash,Completed,225.37,Automated migration,1,225.37,2024-10-20,Oil Filter,ORD942065,Central,Pending
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,3489.04,2024-10-20,Shock Absorber,ORD942146,North,Pending
Retail Client,264.99,Suspension & traction,GCash,Completed,3192.0,Automated migration,1,3192.0,2024-10-20,Shock Absorber,ORD942147,North,Pending
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,10750.77,2024-10-20,Starter Motor,ORD942196,North,Returned
Wholesale Client,1015.57,Drivetrain,Bank Transfer,Completed,13330.24,Automated migration,8,1666.28,2024-10-20,Wheel Bearing,ORD942231,West,Pending
Wholesale Client,737.39,Drivetrain,Cash,Completed,20297.97,Automated migration,7,2899.71,2024-10-20,Wheel Bearing,ORD942232,West,Delivered
Wholesale Client,191.99,Drivetrain,Bank Transfer,Completed,2895.77,Automated migration,1,2895.77,2024-10-20,Wheel Bearing,ORD942233,North,Delivered
Wholesale Client,30.65,Engine system,Check,Completed,343.34,Automated migration,1,343.34,2024-10-21,Air Filter,ORD941744,North,Returned
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,256.87,2024-10-21,Air Filter,ORD941745,Central,Pending
Retail Client,77.43,Engine system,GCash,Completed,1013.76,Automated migration,4,253.44,2024-10-21,Air Filter,ORD941746,Central,Delivered
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,7667.79,2024-10-21,Battery,ORD941816,Central,Delivered
Retail Client,269.27,Braking system,GCash,Completed,3929.64,Automated migration,4,982.41,2024-10-21,Brake Pads,ORD941874,South,Returned
Wholesale Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,20720.06,2024-10-21,Catalytic Converter,ORD941917,Central,Cancelled
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,20395.51,2024-10-21,ECU Module,ORD941968,West,Delivered
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,22940.27,2024-10-21,ECU Module,ORD941969,North,Delivered
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,21740.98,2024-10-21,ECU Module,ORD941970,Central,Pending
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,26381.8,2024-10-21,ECU Module,ORD941971,South,Delivered
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,28386.96,2024-10-21,ECU Module,ORD941972,North,Pending
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,19311.93,2024-10-21,ECU Module,ORD941973,South,Delivered
Wholesale Client,22.95,Engine system,Maya,Completed,242.09,Automated migration,1,242.09,2024-10-21,Oil Filter,ORD942066,North,Delivered
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,232.29,2024-10-21,Oil Filter,ORD942067,Central,Returned
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,238.4,2024-10-21,Oil Filter,ORD942068,Central,Cancelled
Wholesale Client,13.91,Engine system,GCash,Completed,247.29,Automated migration,1,247.29,2024-10-21,Oil Filter,ORD942069,West,Returned
Wholesale Client,0.0,Suspension & traction,Cash,Completed,0.0,Automated migration,0,2647.09,2024-10-21,Shock Absorber,ORD942148,North,Pending
Retail Client,183.11,Suspension & traction,Check,Completed,3687.3,Automated migration,1,3687.3,2024-10-21,Shock Absorber,ORD942149,East,Cancelled
Wholesale Client,431.97,Suspension & traction,Cash,Completed,7977.76,Automated migration,2,3988.88,2024-10-21,Shock Absorber,ORD942150,South,Delivered
Wholesale Client,444.08,Drivetrain,GCash,Completed,6956.46,Automated migration,3,2318.82,2024-10-21,Wheel Bearing,ORD942234,East,Pending
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,321.0,2024-10-22,Air Filter,ORD941747,North,Delivered
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,342.91,2024-10-22,Air Filter,ORD941748,East,Delivered
Wholesale Client,31.87,Engine system,Bank Transfer,Completed,352.59,Automated migration,1,352.59,2024-10-22,Air Filter,ORD941749,North,Pending
Wholesale Client,2814.61,Electrical system,Cash,Completed,62458.5,Automated migration,5,12491.7,2024-10-22,Alternator,ORD941786,Central,Pending
Retail Client,96.26,Braking system,Cash,Completed,1300.39,Automated migration,1,1300.39,2024-10-22,Brake Pads,ORD941875,South,Returned
Wholesale Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,12122.77,2024-10-22,Catalytic Converter,ORD941918,Central,Cancelled
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,26438.44,2024-10-22,ECU Module,ORD941974,North,Cancelled
Wholesale Client,568.11,Suspension & traction,Cash,Completed,8993.25,Automated migration,3,2997.75,2024-10-22,Shock Absorber,ORD942151,South,Pending
Wholesale Client,94.73,Suspension & traction,GCash,Completed,2601.36,Automated migration,1,2601.36,2024-10-22,Shock Absorber,ORD942152,Central,Returned
Wholesale Client,0.0,Suspension & traction,Cash,Completed,0.0,Automated migration,0,3265.4,2024-10-22,Shock Absorber,ORD942153,North,Returned
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,8780.07,2024-10-22,Starter Motor,ORD942197,East,Returned
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9610.0,2024-10-22,Starter Motor,ORD942198,Central,Returned
Retail Client,1065.68,Drivetrain,Check,Completed,11802.18,Automated migration,6,1967.03,2024-10-22,Wheel Bearing,ORD942235,Central,Delivered
Retail Client,66.52,Engine system,GCash,Completed,708.38,Automated migration,2,354.19,2024-10-23,Air Filter,ORD941750,East,Returned
Retail Client,19.96,Engine system,Bank Transfer,Completed,524.52,Automated migration,2,262.26,2024-10-23,Air Filter,ORD941751,Central,Delivered
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,10216.76,2024-10-23,Alternator,ORD941787,East,Pending
Wholesale Client,399.55,Braking system,Bank Transfer,Completed,11041.1,Automated migration,7,1577.3,2024-10-23,Brake Pads,ORD941876,Central,Pending
Wholesale Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,14708.94,2024-10-23,Catalytic Converter,ORD941919,West,Pending
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,22118.14,2024-10-23,ECU Module,ORD941975,South,Pending
Wholesale Client,19.39,Engine system,Bank Transfer,Completed,214.76,Automated migration,1,214.76,2024-10-23,Oil Filter,ORD942070,North,Pending
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,165.96,2024-10-23,Oil Filter,ORD942071,East,Returned
Wholesale Client,7.7,Engine system,Bank Transfer,Completed,174.99,Automated migration,1,174.99,2024-10-23,Oil Filter,ORD942072,South,Cancelled
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,3594.09,2024-10-23,Shock Absorber,ORD942154,South,Pending
Retail Client,143.81,Suspension & traction,GCash,Completed,2627.49,Automated migration,1,2627.49,2024-10-23,Shock Absorber,ORD942155,Central,Returned
Wholesale Client,0.0,Suspension & traction,Check,Completed,0.0,Automated migration,0,2936.59,2024-10-23,Shock Absorber,ORD942156,Central,Returned
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,3271.72,2024-10-23,Shock Absorber,ORD942157,North,Delivered
Wholesale Client,0.0,Drivetrain,GCash,Completed,0.0,Automated migration,0,2260.62,2024-10-23,Wheel Bearing,ORD942236,South,Delivered
Retail Client,100.52,Drivetrain,Bank Transfer,Completed,2625.5,Automated migration,1,2625.5,2024-10-23,Wheel Bearing,ORD942237,North,Delivered
Wholesale Client,94.77,Drivetrain,Bank Transfer,Completed,2426.06,Automated migration,1,2426.06,2024-10-23,Wheel Bearing,ORD942238,Central,Returned
Retail Client,94.18,Drivetrain,GCash,Completed,2413.04,Automated migration,1,2413.04,2024-10-23,Wheel Bearing,ORD942239,West,Returned
Wholesale Client,15.58,Engine system,Cash,Completed,346.46,Automated migration,1,346.46,2024-10-24,Air Filter,ORD941752,East,Cancelled
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,246.37,2024-10-24,Air Filter,ORD941753,West,Cancelled
Wholesale Client,55.11,Engine system,Bank Transfer,Completed,631.9,Automated migration,2,315.95,2024-10-24,Air Filter,ORD941754,East,Delivered
Retail Client,2408.58,Electrical system,GCash,Completed,31092.18,Automated migration,3,10364.06,2024-10-24,Alternator,ORD941788,West,Returned
Wholesale Client,80.82,Braking system,Check,Completed,967.11,Automated migration,1,967.11,2024-10-24,Brake Pads,ORD941877,South,Delivered
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1312.81,2024-10-24,Brake Pads,ORD941878,West,Delivered
Retail Client,503.21,Braking system,Bank Transfer,Completed,7675.2,Automated migration,6,1279.2,2024-10-24,Brake Pads,ORD941879,North,Pending
Retail Client,699.53,Braking system,Maya,Completed,9413.88,Automated migration,7,1344.84,2024-10-24,Brake Pads,ORD941880,East,Pending
Retail Client,608.99,Braking system,Maya,Completed,10268.3,Automated migration,7,1466.9,2024-10-24,Brake Pads,ORD941881,North,Cancelled
Wholesale Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,22720.97,2024-10-24,Catalytic Converter,ORD941920,South,Pending
Wholesale Client,11.74,Engine system,Check,Completed,181.72,Automated migration,1,181.72,2024-10-24,Oil Filter,ORD942073,South,Delivered
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,2976.26,2024-10-24,Shock Absorber,ORD942158,North,Cancelled
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,2570.43,2024-10-24,Shock Absorber,ORD942159,East,Pending
Wholesale Client,161.93,Suspension & traction,Maya,Completed,3732.33,Automated migration,1,3732.33,2024-10-24,Shock Absorber,ORD942160,Central,Pending
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9349.53,2024-10-24,Starter Motor,ORD942199,West,Cancelled
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,347.34,2024-10-25,Air Filter,ORD941755,North,Pending
Retail Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,251.71,2024-10-25,Air Filter,ORD941756,Central,Delivered
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,4765.67,2024-10-25,Battery,ORD941817,East,Pending
