customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber
Wholesale Client,56.08,Engine system,GCash,Completed,1560.1,Automated migration,5,312.02,2024-12-16,Air Filter,ORD942851
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7786.96,2024-12-16,Alternator,ORD942895
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,8937.19,2024-12-16,Alternator,ORD942896
Wholesale Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,21848.95,2024-12-16,Catalytic Converter,ORD943047
Wholesale Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,18111.96,2024-12-16,Catalytic Converter,ORD943048
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,27293.5,2024-12-16,ECU Module,ORD943101
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,15435.02,2024-12-16,ECU Module,ORD943102
Retail Client,7.53,Engine system,Maya,Completed,188.65,Automated migration,1,188.65,2024-12-16,Oil Filter,ORD943189
Wholesale Client,172.84,Suspension & traction,Check,Completed,2937.42,Automated migration,1,2937.42,2024-12-16,Shock Absorber,ORD943297
Retail Client,937.37,Suspension & traction,GCash,Completed,19659.29,Automated migration,7,2808.47,2024-12-16,Shock Absorber,ORD943298
Retail Client,108.17,Suspension & traction,GCash,Completed,2575.47,Automated migration,1,2575.47,2024-12-16,Shock Absorber,ORD943299
Retail Client,348.64,Electrical system,GCash,Completed,6779.22,Automated migration,1,6779.22,2024-12-16,Starter Motor,ORD943339
Wholesale Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,1671.15,2024-12-16,Wheel Bearing,ORD943385
Retail Client,441.79,Drivetrain,Maya,Completed,10770.32,Automated migration,4,2692.58,2024-12-16,Wheel Bearing,ORD943386
Wholesale Client,158.84,Drivetrain,Cash,Completed,2445.42,Automated migration,1,2445.42,2024-12-16,Wheel Bearing,ORD943387
Wholesale Client,90.56,Engine system,Bank Transfer,Completed,1772.76,Automated migration,6,295.46,2024-12-17,Air Filter,ORD942852
Wholesale Client,43.84,Engine system,Bank Transfer,Completed,643.28,Automated migration,2,321.64,2024-12-17,Air Filter,ORD942853
Wholesale Client,54.82,Engine system,Check,Completed,848.91,Automated migration,3,282.97,2024-12-17,Air Filter,ORD942854
Retail Client,22.1,Engine system,Maya,Completed,251.25,Automated migration,1,251.25,2024-12-17,Air Filter,ORD942855
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7046.88,2024-12-17,Alternator,ORD942897
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1353.87,2024-12-17,Brake Pads,ORD942971
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1360.09,2024-12-17,Brake Pads,ORD942972
Wholesale Client,204.96,Braking system,GCash,Completed,2372.56,Automated migration,2,1186.28,2024-12-17,Brake Pads,ORD942973
Wholesale Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1118.12,2024-12-17,Brake Pads,ORD942974
Wholesale Client,362.96,Braking system,Bank Transfer,Completed,5772.72,Automated migration,4,1443.18,2024-12-17,Brake Pads,ORD942975
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1046.95,2024-12-17,Brake Pads,ORD942976
Wholesale Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,22179.55,2024-12-17,Catalytic Converter,ORD943049
Wholesale Client,5151.35,Electrical system,Bank Transfer,Completed,66270.72,Automated migration,4,16567.68,2024-12-17,ECU Module,ORD943103
Wholesale Client,1529.98,Electrical system,Bank Transfer,Completed,23697.75,Automated migration,1,23697.75,2024-12-17,ECU Module,ORD943104
Wholesale Client,5919.75,Electrical system,Cash,Completed,146343.5,Automated migration,10,14634.35,2024-12-17,ECU Module,ORD943105
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,166.66,2024-12-17,Oil Filter,ORD943190
Wholesale Client,15.57,Engine system,Cash,Completed,184.84,Automated migration,1,184.84,2024-12-17,Oil Filter,ORD943191
Wholesale Client,8.93,Engine system,GCash,Completed,208.78,Automated migration,1,208.78,2024-12-17,Oil Filter,ORD943192
Retail Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,226.73,2024-12-17,Oil Filter,ORD943193
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,167.58,2024-12-17,Oil Filter,ORD943194
Wholesale Client,19.69,Engine system,Bank Transfer,Completed,249.47,Automated migration,1,249.47,2024-12-17,Oil Filter,ORD943195
Retail Client,18.2,Engine system,Check,Completed,256.82,Automated migration,1,256.82,2024-12-17,Oil Filter,ORD943196
Retail Client,174.79,Suspension & traction,Bank Transfer,Completed,3106.05,Automated migration,1,3106.05,2024-12-17,Shock Absorber,ORD943300
Wholesale Client,441.09,Drivetrain,Bank Transfer,Completed,10463.56,Automated migration,4,2615.89,2024-12-17,Wheel Bearing,ORD943388
Retail Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,261.75,2024-12-18,Air Filter,ORD942856
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,233.65,2024-12-18,Air Filter,ORD942857
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,11366.75,2024-12-18,Alternator,ORD942898
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,8967.64,2024-12-18,Alternator,ORD942899
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,5506.16,2024-12-18,Battery,ORD942921
Retail Client,221.55,Braking system,Check,Completed,3050.43,Automated migration,3,1016.81,2024-12-18,Brake Pads,ORD942977
Wholesale Client,54.28,Braking system,Cash,Completed,1338.34,Automated migration,1,1338.34,2024-12-18,Brake Pads,ORD942978
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1114.8,2024-12-18,Brake Pads,ORD942979
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1390.86,2024-12-18,Brake Pads,ORD942980
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1014.82,2024-12-18,Brake Pads,ORD942981
Retail Client,1020.78,Electrical system,Check,Completed,19411.34,Automated migration,1,19411.34,2024-12-18,ECU Module,ORD943106
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,22205.25,2024-12-18,ECU Module,ORD943107
Retail Client,5369.11,Electrical system,Maya,Completed,104012.58,Automated migration,6,17335.43,2024-12-18,ECU Module,ORD943108
Retail Client,4889.16,Electrical system,Cash,Completed,125631.1,Automated migration,5,25126.22,2024-12-18,ECU Module,ORD943109
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,208.99,2024-12-18,Oil Filter,ORD943197
Wholesale Client,12.47,Engine system,Maya,Completed,183.44,Automated migration,1,183.44,2024-12-18,Oil Filter,ORD943198
Retail Client,8.42,Engine system,Check,Completed,208.0,Automated migration,1,208.0,2024-12-18,Oil Filter,ORD943199
Retail Client,15.44,Engine system,Maya,Completed,212.44,Automated migration,1,212.44,2024-12-18,Oil Filter,ORD943200
Wholesale Client,13.51,Engine system,Check,Completed,185.7,Automated migration,1,185.7,2024-12-18,Oil Filter,ORD943201
Wholesale Client,20.92,Engine system,GCash,Completed,256.24,Automated migration,1,256.24,2024-12-18,Oil Filter,ORD943202
Wholesale Client,9.57,Engine system,GCash,Completed,165.82,Automated migration,1,165.82,2024-12-18,Oil Filter,ORD943203
Wholesale Client,8.99,Engine system,Check,Completed,174.71,Automated migration,1,174.71,2024-12-18,Oil Filter,ORD943204
Retail Client,242.17,Suspension & traction,Cash,Completed,2940.5,Automated migration,1,2940.5,2024-12-18,Shock Absorber,ORD943301
Retail Client,321.97,Electrical system,Maya,Completed,7843.0,Automated migration,1,7843.0,2024-12-18,Starter Motor,ORD943340
Wholesale Client,258.56,Electrical system,Check,Completed,6767.15,Automated migration,1,6767.15,2024-12-18,Starter Motor,ORD943341
Retail Client,706.99,Drivetrain,Maya,Completed,15283.62,Automated migration,6,2547.27,2024-12-18,Wheel Bearing,ORD943389
Retail Client,133.09,Drivetrain,Cash,Completed,2148.28,Automated migration,1,2148.28,2024-12-18,Wheel Bearing,ORD943390
Wholesale Client,82.42,Drivetrain,Bank Transfer,Completed,1659.23,Automated migration,1,1659.23,2024-12-18,Wheel Bearing,ORD943391
Retail Client,123.17,Drivetrain,Cash,Completed,1614.94,Automated migration,1,1614.94,2024-12-18,Wheel Bearing,ORD943392
Retail Client,173.04,Drivetrain,Check,Completed,2118.18,Automated migration,1,2118.18,2024-12-18,Wheel Bearing,ORD943393
Retail Client,398.12,Drivetrain,Check,Completed,5674.36,Automated migration,2,2837.18,2024-12-18,Wheel Bearing,ORD943394
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,316.17,2024-12-19,Air Filter,ORD942858
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,8522.88,2024-12-19,Alternator,ORD942900
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,6566.6,2024-12-19,Battery,ORD942922
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,6134.73,2024-12-19,Battery,ORD942923
Wholesale Client,134.35,Braking system,Cash,Completed,1444.94,Automated migration,1,1444.94,2024-12-19,Brake Pads,ORD942982
Wholesale Client,68.46,Braking system,Cash,Completed,1155.49,Automated migration,1,1155.49,2024-12-19,Brake Pads,ORD942983
Wholesale Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,19286.71,2024-12-19,Catalytic Converter,ORD943050
Retail Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,12871.56,2024-12-19,Catalytic Converter,ORD943051
Retail Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,15162.38,2024-12-19,Catalytic Converter,ORD943052
Retail Client,8420.87,Electrical system,Bank Transfer,Completed,126130.3,Automated migration,5,25226.06,2024-12-19,ECU Module,ORD943110
Retail Client,1714.62,Electrical system,GCash,Completed,25585.98,Automated migration,1,25585.98,2024-12-19,ECU Module,ORD943111
Retail Client,13.88,Engine system,Cash,Completed,154.58,Automated migration,1,154.58,2024-12-19,Oil Filter,ORD943205
Retail Client,13.44,Engine system,Bank Transfer,Completed,203.69,Automated migration,1,203.69,2024-12-19,Oil Filter,ORD943206
Retail Client,14.19,Engine system,Check,Completed,184.72,Automated migration,1,184.72,2024-12-19,Oil Filter,ORD943207
Retail Client,13.84,Engine system,Check,Completed,148.4,Automated migration,1,148.4,2024-12-19,Oil Filter,ORD943208
Retail Client,147.86,Suspension & traction,Bank Transfer,Completed,3733.49,Automated migration,1,3733.49,2024-12-19,Shock Absorber,ORD943302
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,259.38,2024-12-20,Air Filter,ORD942859
Retail Client,140.94,Engine system,GCash,Completed,1735.15,Automated migration,5,347.03,2024-12-20,Air Filter,ORD942860
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,231.33,2024-12-20,Air Filter,ORD942861
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,6272.3,2024-12-20,Battery,ORD942924
Retail Client,474.13,Braking system,Maya,Completed,9398.41,Automated migration,7,1342.63,2024-12-20,Brake Pads,ORD942984
Retail Client,105.55,Braking system,Check,Completed,1259.07,Automated migration,1,1259.07,2024-12-20,Brake Pads,ORD942985
Retail Client,119.68,Braking system,Bank Transfer,Completed,1364.76,Automated migration,1,1364.76,2024-12-20,Brake Pads,ORD942986
Wholesale Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,20996.37,2024-12-20,Catalytic Converter,ORD943053
Wholesale Client,2601.4,Electrical system,Cash,Completed,64498.28,Automated migration,4,16124.57,2024-12-20,ECU Module,ORD943112
Wholesale Client,10.57,Engine system,Cash,Completed,199.36,Automated migration,1,199.36,2024-12-20,Oil Filter,ORD943209
Wholesale Client,183.61,Suspension & traction,Check,Completed,2690.8,Automated migration,1,2690.8,2024-12-20,Shock Absorber,ORD943303
Wholesale Client,788.45,Electrical system,GCash,Completed,11026.61,Automated migration,1,11026.61,2024-12-20,Starter Motor,ORD943342
Retail Client,635.44,Drivetrain,Bank Transfer,Completed,9506.32,Automated migration,4,2376.58,2024-12-20,Wheel Bearing,ORD943395
Retail Client,94.82,Drivetrain,Bank Transfer,Completed,2054.48,Automated migration,1,2054.48,2024-12-20,Wheel Bearing,ORD943396
Wholesale Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,2516.45,2024-12-20,Wheel Bearing,ORD943397
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,6821.37,2024-12-21,Alternator,ORD942901
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1470.71,2024-12-21,Brake Pads,ORD942987
Wholesale Client,578.91,Braking system,Check,Completed,9283.28,Automated migration,8,1160.41,2024-12-21,Brake Pads,ORD942988
Retail Client,426.05,Braking system,GCash,Completed,4779.16,Automated migration,4,1194.79,2024-12-21,Brake Pads,ORD942989
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1164.45,2024-12-21,Brake Pads,ORD942990
Wholesale Client,71.27,Braking system,Check,Completed,1259.36,Automated migration,1,1259.36,2024-12-21,Brake Pads,ORD942991
Retail Client,94.02,Braking system,Maya,Completed,1342.96,Automated migration,1,1342.96,2024-12-21,Brake Pads,ORD942992
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,18081.06,2024-12-21,ECU Module,ORD943113
Retail Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,165.04,2024-12-21,Oil Filter,ORD943210
Retail Client,8.59,Engine system,Maya,Completed,193.71,Automated migration,1,193.71,2024-12-21,Oil Filter,ORD943211
Wholesale Client,14.92,Engine system,GCash,Completed,222.81,Automated migration,1,222.81,2024-12-21,Oil Filter,ORD943212
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,143.94,2024-12-21,Oil Filter,ORD943213
Wholesale Client,148.51,Suspension & traction,Check,Completed,3786.6,Automated migration,1,3786.6,2024-12-21,Shock Absorber,ORD943304
Retail Client,522.95,Suspension & traction,Bank Transfer,Completed,8230.22,Automated migration,2,4115.11,2024-12-21,Shock Absorber,ORD943305
Retail Client,788.5,Electrical system,Bank Transfer,Completed,8935.13,Automated migration,1,8935.13,2024-12-21,Starter Motor,ORD943343
Wholesale Client,655.78,Electrical system,Maya,Completed,9112.98,Automated migration,1,9112.98,2024-12-21,Starter Motor,ORD943344
Retail Client,95.97,Drivetrain,GCash,Completed,1624.8,Automated migration,1,1624.8,2024-12-21,Wheel Bearing,ORD943398
Wholesale Client,0.0,Drivetrain,Bank Transfer,Completed,0.0,Automated migration,0,2534.48,2024-12-21,Wheel Bearing,ORD943399
Retail Client,38.14,Engine system,Bank Transfer,Completed,452.28,Automated migration,2,226.14,2024-12-22,Air Filter,ORD942862
Retail Client,69.71,Engine system,Bank Transfer,Completed,1656.6,Automated migration,5,331.32,2024-12-22,Air Filter,ORD942863
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,10202.69,2024-12-22,Alternator,ORD942902
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,7401.06,2024-12-22,Alternator,ORD942903
Retail Client,228.55,Braking system,Cash,Completed,4811.72,Automated migration,4,1202.93,2024-12-22,Brake Pads,ORD942993
Wholesale Client,85.85,Braking system,Maya,Completed,1119.14,Automated migration,1,1119.14,2024-12-22,Brake Pads,ORD942994
Wholesale Client,102.7,Braking system,Check,Completed,1132.4,Automated migration,1,1132.4,2024-12-22,Brake Pads,ORD942995
Retail Client,311.96,Braking system,Bank Transfer,Completed,6894.09,Automated migration,7,984.87,2024-12-22,Brake Pads,ORD942996
Retail Client,0.0,Exhaust system,Cash,Completed,0.0,Automated migration,0,12056.82,2024-12-22,Catalytic Converter,ORD943054
Wholesale Client,1965.15,Electrical system,Cash,Completed,32201.14,Automated migration,2,16100.57,2024-12-22,ECU Module,ORD943114
Retail Client,11.68,Engine system,Cash,Completed,236.32,Automated migration,1,236.32,2024-12-22,Oil Filter,ORD943214
Retail Client,11.72,Engine system,Maya,Completed,211.12,Automated migration,1,211.12,2024-12-22,Oil Filter,ORD943215
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,185.15,2024-12-22,Oil Filter,ORD943216
Wholesale Client,165.65,Suspension & traction,Bank Transfer,Completed,2842.54,Automated migration,1,2842.54,2024-12-22,Shock Absorber,ORD943306
Retail Client,844.3,Suspension & traction,Maya,Completed,13644.32,Automated migration,4,3411.08,2024-12-22,Shock Absorber,ORD943307
Wholesale Client,278.8,Suspension & traction,Bank Transfer,Completed,3907.92,Automated migration,1,3907.92,2024-12-22,Shock Absorber,ORD943308
Wholesale Client,148.28,Drivetrain,Check,Completed,2567.03,Automated migration,1,2567.03,2024-12-22,Wheel Bearing,ORD943400
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,252.62,2024-12-23,Air Filter,ORD942864
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,262.6,2024-12-23,Air Filter,ORD942865
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,4527.18,2024-12-23,Battery,ORD942925
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1252.97,2024-12-23,Brake Pads,ORD942997
Retail Client,218.8,Braking system,Check,Completed,2894.82,Automated migration,2,1447.41,2024-12-23,Brake Pads,ORD942998
Wholesale Client,847.2,Braking system,Maya,Completed,10627.05,Automated migration,7,1518.15,2024-12-23,Brake Pads,ORD942999
Retail Client,123.05,Braking system,Cash,Completed,1324.55,Automated migration,1,1324.55,2024-12-23,Brake Pads,ORD943000
