date,order_number,product_name,category,customer_type,quantity,unit_price,other_expenses,total_amount,payment_method
2023-06-08,ORD3818,Spark Plugs,Ignition,Retail,1,10.36,0.0,10.36,PayPal
2023-06-08,ORD3819,Battery,Electrical,Wholesale,42,151.3,35.39,6389.99,Cash
2023-06-09,ORD3820,Control Arm,Suspension,Retail,1,138.4,0.0,138.4,Credit card
2023-06-09,ORD3821,Fuel Pump,Fuel System,Retail,5,142.97,60.37,775.22,Cash
2023-06-10,ORD3822,Shock Absorber,Suspension,Retail,4,118.95,5.57,481.37,Cash
2023-06-10,ORD3823,Radiator,Cooling,Retail,4,133.06,0.0,532.24,Credit card
2023-06-10,ORD3824,Air Filter,Engine,Retail,3,24.38,0.0,73.14,Cash
2023-06-11,ORD3825,Shock Absorber,Suspension,Retail,5,113.94,12.31,582.01,Credit card
2023-06-11,ORD3826,Alternator,Electrical,Retail,5,173.3,0.0,866.5,PayPal
2023-06-12,ORD3827,Clutch Kit,Transmission,Corporate,5,462.01,28.64,2338.69,Cash
2023-06-13,ORD3828,Battery,Electrical,Retail,5,106.7,0.0,533.5,Bank transfer
2023-06-13,ORD3829,Air Filter,Engine,Retail,1,19.91,0.0,19.91,Credit card
2023-06-13,ORD3830,Spark Plugs,Ignition,Retail,5,6.8,0.0,34.0,Cash
2023-06-14,ORD3831,Clutch Kit,Transmission,Wholesale,11,328.25,0.0,3610.75,PayPal
2023-06-14,ORD3832,Radiator,Cooling,Retail,1,98.03,14.91,112.94,Credit card
2023-06-14,ORD3833,Engine Oil,Engine,Wholesale,37,30.41,0.0,1125.17,Credit card
2023-06-15,ORD3834,Water Pump,Cooling,Wholesale,40,97.49,35.84,3935.44,Cash
2023-06-15,ORD3835,Radiator,Cooling,Wholesale,25,135.49,29.77,3417.02,Cash
2023-06-15,ORD3836,Water Pump,Cooling,Retail,2,75.77,0.0,151.54,Bank transfer
2023-06-15,ORD3837,Radiator,Cooling,Corporate,19,135.49,7.76,2582.07,Bank transfer
2023-06-16,ORD3838,Air Filter,Engine,Retail,1,20.01,0.0,20.01,Credit card
2023-06-17,ORD3839,Engine Oil,Engine,Retail,4,54.51,0.0,218.04,Bank transfer
2023-06-17,ORD3840,Shock Absorber,Suspension,Wholesale,29,70.3,0.0,2038.7,PayPal
2023-06-17,ORD3841,Brake Rotor,Braking system,Retail,2,84.21,0.0,168.42,Bank transfer
2023-06-18,ORD3842,Battery,Electrical,Retail,5,222.19,0.0,1110.95,Cash
2023-06-18,ORD3843,Clutch Kit,Transmission,Wholesale,49,467.16,0.0,22890.84,Cash
2023-06-18,ORD3844,Shock Absorber,Suspension,Retail,5,108.35,0.0,541.75,Bank transfer
2023-06-19,ORD3845,Fuel Pump,Fuel System,Corporate,16,123.7,0.0,1979.2,Credit card
2023-06-19,ORD3846,Alternator,Electrical,Retail,5,150.25,0.0,751.25,PayPal
2023-06-20,ORD3847,Engine Oil,Engine,Retail,2,57.86,0.0,115.72,Credit card
2023-06-20,ORD3848,Alternator,Electrical,Retail,3,229.98,0.0,689.94,PayPal
2023-06-21,ORD3849,Radiator,Cooling,Retail,3,159.49,0.0,478.47,Credit card
2023-06-22,ORD3850,Spark Plugs,Ignition,Retail,5,7.55,77.48,115.23,Credit card
2023-06-23,ORD3851,Air Filter,Engine,Retail,5,30.73,0.0,153.65,Bank transfer
2023-06-23,ORD3852,Clutch Kit,Transmission,Wholesale,44,308.31,26.31,13591.95,Bank transfer
2023-06-23,ORD3853,Fuel Pump,Fuel System,Retail,5,147.28,0.0,736.4,Credit card
2023-06-24,ORD3854,Air Filter,Engine,Retail,4,33.37,0.0,133.48,Bank transfer
2023-06-25,ORD3855,Water Pump,Cooling,Retail,3,108.73,33.7,359.89,Bank transfer
2023-06-26,ORD3856,Control Arm,Suspension,Wholesale,42,75.99,70.71,3262.29,Bank transfer
2023-06-26,ORD3857,Brake Rotor,Braking system,Retail,2,80.41,0.0,160.82,Credit card
2023-06-26,ORD3858,Air Filter,Engine,Wholesale,16,29.21,19.36,486.72,Bank transfer
2023-06-26,ORD3859,Shock Absorber,Suspension,Retail,2,60.31,0.0,120.62,PayPal
2023-06-27,ORD3860,Clutch Kit,Transmission,Retail,4,472.61,0.0,1890.44,Credit card
2023-06-28,ORD3861,Air Filter,Engine,Retail,4,24.32,0.0,97.28,Cash
2023-06-28,ORD3862,Spark Plugs,Ignition,Retail,1,10.46,0.0,10.46,Bank transfer
2023-06-28,ORD3863,Engine Oil,Engine,Retail,4,36.34,0.0,145.36,Bank transfer
2023-06-29,ORD3864,Shock Absorber,Suspension,Corporate,9,92.96,35.06,871.7,Bank transfer
2023-06-29,ORD3865,Battery,Electrical,Wholesale,21,222.2,18.06,4684.26,Credit card
2023-06-29,ORD3866,Alternator,Electrical,Retail,5,315.87,6.44,1585.79,Credit card
2023-06-29,ORD3867,Shock Absorber,Suspension,Wholesale,32,85.84,54.52,2801.4,Cash
2023-06-30,ORD3868,Air Filter,Engine,Wholesale,32,20.79,0.0,665.28,Credit card
2023-06-30,ORD3869,Water Pump,Cooling,Wholesale,32,105.96,0.0,3390.72,Credit card
2023-06-30,ORD3870,Air Filter,Engine,Retail,1,33.85,0.0,33.85,PayPal
2023-06-30,ORD3871,Oil Filter,Engine,Retail,2,16.29,32.92,65.5,PayPal
2023-07-01,ORD3872,Radiator,Cooling,Retail,4,104.41,77.31,494.95,PayPal
2023-07-01,ORD3873,Clutch Kit,Transmission,Retail,2,303.12,0.0,606.24,Credit card
2023-07-02,ORD3874,Fuel Pump,Fuel System,Wholesale,38,154.92,0.0,5886.96,Credit card
2023-07-02,ORD3875,Engine Oil,Engine,Retail,1,37.51,76.04,113.55,PayPal
2023-07-03,ORD3876,Battery,Electrical,Corporate,11,194.28,22.68,2159.76,Credit card
2023-07-03,ORD3877,Clutch Kit,Transmission,Retail,2,297.56,0.0,595.12,Bank transfer
2023-07-03,ORD3878,Alternator,Electrical,Retail,2,248.35,68.97,565.67,PayPal
2023-07-03,ORD3879,Engine Oil,Engine,Retail,2,43.33,0.0,86.66,PayPal
2023-07-04,ORD3880,Brake Rotor,Braking system,Retail,2,66.0,54.99,186.99,Credit card
2023-07-04,ORD3881,Water Pump,Cooling,Retail,1,90.79,0.0,90.79,Cash
2023-07-04,ORD3882,Alternator,Electrical,Wholesale,41,312.18,0.0,12799.38,PayPal
2023-07-05,ORD3883,Oil Filter,Engine,Retail,3,22.59,0.0,67.77,Cash
2023-07-05,ORD3884,Spark Plugs,Ignition,Retail,4,6.31,13.41,38.65,PayPal
2023-07-05,ORD3885,Water Pump,Cooling,Retail,1,66.44,74.56,141.0,Credit card
2023-07-05,ORD3886,Clutch Kit,Transmission,Retail,2,328.85,0.0,657.7,Credit card
2023-07-06,ORD3887,Engine Oil,Engine,Retail,5,49.33,74.39,321.04,Bank transfer
2023-07-07,ORD3888,Radiator,Cooling,Retail,4,183.83,0.0,735.32,PayPal
2023-07-08,ORD3889,Alternator,Electrical,Retail,4,246.24,79.27,1064.23,Cash
2023-07-08,ORD3890,Alternator,Electrical,Retail,4,185.79,30.03,773.19,Credit card
2023-07-08,ORD3891,Air Filter,Engine,Retail,2,21.07,0.0,42.14,Cash
2023-07-08,ORD3892,Oil Filter,Engine,Retail,4,10.87,69.27,112.75,Credit card
2023-07-09,ORD3893,Shock Absorber,Suspension,Retail,3,96.69,0.0,290.07,Bank transfer
2023-07-09,ORD3894,Air Filter,Engine,Retail,2,19.84,0.0,39.68,Cash
2023-07-09,ORD3895,Fuel Pump,Fuel System,Retail,2,149.12,0.0,298.24,PayPal
2023-07-09,ORD3896,Fuel Pump,Fuel System,Retail,2,219.71,0.0,439.42,Credit card
2023-07-10,ORD3897,Brake Rotor,Braking system,Retail,3,79.5,37.9,276.4,Bank transfer
2023-07-10,ORD3898,Control Arm,Suspension,Retail,1,75.19,0.0,75.19,Cash
2023-07-10,ORD3899,Oil Filter,Engine,Retail,2,11.59,8.6,31.78,PayPal
2023-07-10,ORD3900,Radiator,Cooling,Retail,1,138.55,0.0,138.55,Cash
2023-07-11,ORD3901,Brake Pads,Braking system,Wholesale,38,78.97,0.0,3000.86,Bank transfer
2023-07-11,ORD3902,Alternator,Electrical,Corporate,17,265.33,0.0,4510.61,Bank transfer
2023-07-11,ORD3903,Brake Rotor,Braking system,Retail,1,97.17,0.0,97.17,Bank transfer
2023-07-12,ORD3904,Fuel Pump,Fuel System,Retail,3,134.82,42.27,446.73,Cash
2023-07-13,ORD3905,Engine Oil,Engine,Wholesale,40,42.21,47.63,1736.03,Cash
2023-07-13,ORD3906,Brake Pads,Braking system,Wholesale,46,79.31,11.89,3660.15,Cash
2023-07-13,ORD3907,Water Pump,Cooling,Corporate,8,114.84,0.0,918.72,Cash
2023-07-13,ORD3908,Battery,Electrical,Retail,2,193.91,0.0,387.82,Credit card
2023-07-14,ORD3909,Water Pump,Cooling,Retail,1,60.67,29.55,90.22,Bank transfer
2023-07-14,ORD3910,Control Arm,Suspension,Retail,4,124.27,34.97,532.05,Credit card
2023-07-14,ORD3911,Water Pump,Cooling,Wholesale,25,100.46,41.75,2553.25,PayPal
2023-07-15,ORD3912,Clutch Kit,Transmission,Corporate,5,475.95,64.05,2443.8,Credit card
2023-07-15,ORD3913,Radiator,Cooling,Wholesale,10,123.01,65.35,1295.45,Bank transfer
2023-07-15,ORD3914,Air Filter,Engine,Corporate,14,19.21,77.27,346.21,PayPal
2023-07-16,ORD3915,Battery,Electrical,Corporate,5,187.27,0.0,936.35,Cash
2023-07-16,ORD3916,Oil Filter,Engine,Corporate,17,16.03,0.0,272.51,Bank transfer
2023-07-16,ORD3917,Water Pump,Cooling,Retail,1,74.23,0.0,74.23,Cash
2023-07-16,ORD3918,Air Filter,Engine,Wholesale,32,28.35,0.0,907.2,PayPal
2023-07-17,ORD3919,Engine Oil,Engine,Retail,4,40.2,73.27,234.07,Cash
2023-07-17,ORD3920,Spark Plugs,Ignition,Wholesale,48,6.25,39.63,339.63,PayPal
2023-07-17,ORD3921,Alternator,Electrical,Retail,1,282.5,0.0,282.5,Cash
2023-07-17,ORD3922,Battery,Electrical,Wholesale,34,155.65,0.0,5292.1,Credit card
2023-07-18,ORD3923,Engine Oil,Engine,Retail,3,33.13,0.0,99.39,Bank transfer
2023-07-18,ORD3924,Engine Oil,Engine,Retail,2,49.49,23.05,122.03,Credit card
2023-07-19,ORD3925,Oil Filter,Engine,Retail,4,17.92,0.0,71.68,Bank transfer
2023-07-19,ORD3926,Clutch Kit,Transmission,Retail,2,490.35,45.21,1025.91,PayPal
2023-07-19,ORD3927,Battery,Electrical,Retail,3,185.95,5.46,563.31,PayPal
2023-07-20,ORD3928,Brake Pads,Braking system,Retail,2,72.26,0.0,144.52,PayPal
2023-07-20,ORD3929,Engine Oil,Engine,Retail,3,55.02,6.8,171.86,PayPal
2023-07-20,ORD3930,Alternator,Electrical,Retail,5,286.98,19.35,1454.25,Bank transfer
2023-07-21,ORD3931,Battery,Electrical,Retail,5,248.07,0.0,1240.35,Credit card
2023-07-21,ORD3932,Clutch Kit,Transmission,Wholesale,19,425.63,0.0,8086.97,PayPal
2023-07-22,ORD3933,Alternator,Electrical,Retail,2,222.97,36.09,482.03,Credit card
2023-07-23,ORD3934,Water Pump,Cooling,Retail,3,97.42,0.0,292.26,Bank transfer
2023-07-23,ORD3935,Radiator,Cooling,Retail,5,199.49,5.97,1003.42,Credit card
2023-07-23,ORD3936,Air Filter,Engine,Wholesale,28,20.53,48.64,623.48,PayPal
2023-07-23,ORD3937,Fuel Pump,Fuel System,Retail,3,149.75,9.06,458.31,Bank transfer
2023-07-24,ORD3938,Air Filter,Engine,Corporate,10,24.84,38.76,287.16,PayPal
2023-07-24,ORD3939,Air Filter,Engine,Retail,2,23.37,0.0,46.74,PayPal
2023-07-25,ORD3940,Water Pump,Cooling,Wholesale,48,61.62,56.21,3013.97,Credit card
2023-07-25,ORD3941,Air Filter,Engine,Corporate,18,25.02,13.12,463.48,PayPal
2023-07-26,ORD3942,Clutch Kit,Transmission,Wholesale,48,442.59,0.0,21244.32,Cash
2023-07-26,ORD3943,Spark Plugs,Ignition,Retail,1,8.61,0.0,8.61,PayPal
2023-07-26,ORD3944,Control Arm,Suspension,Retail,4,107.09,0.0,428.36,Bank transfer
2023-07-26,ORD3945,Radiator,Cooling,Wholesale,46,119.24,57.23,5542.27,Bank transfer
2023-07-27,ORD3946,Oil Filter,Engine,Retail,1,17.0,0.0,17.0,PayPal
2023-07-27,ORD3947,Air Filter,Engine,Retail,2,34.88,0.0,69.76,PayPal
2023-07-27,ORD3948,Shock Absorber,Suspension,Retail,1,102.99,0.0,102.99,PayPal
2023-07-27,ORD3949,Battery,Electrical,Retail,4,128.17,77.86,590.54,Credit card
2023-07-28,ORD3950,Battery,Electrical,Retail,4,172.16,0.0,688.64,Bank transfer
2023-07-28,ORD3951,Brake Pads,Braking system,Retail,5,65.32,0.0,326.6,Credit card
2023-07-28,ORD3952,Control Arm,Suspension,Wholesale,15,132.08,0.0,1981.2,PayPal
2023-07-28,ORD3953,Alternator,Electrical,Retail,3,267.6,0.0,802.8,Bank transfer
2023-07-29,ORD3954,Shock Absorber,Suspension,Retail,2,143.31,0.0,286.62,Credit card
2023-07-29,ORD3955,Battery,Electrical,Retail,1,158.85,8.76,167.61,PayPal
2023-07-29,ORD3956,Control Arm,Suspension,Retail,1,153.75,53.22,206.97,PayPal
2023-07-30,ORD3957,Clutch Kit,Transmission,Retail,3,235.72,63.11,770.27,PayPal
2023-07-31,ORD3958,Air Filter,Engine,Corporate,7,15.41,64.47,172.34,PayPal
2023-07-31,ORD3959,Spark Plugs,Ignition,Retail,5,14.93,36.17,110.82,Cash
2023-07-31,ORD3960,Engine Oil,Engine,Wholesale,16,44.49,0.0,711.84,PayPal
2023-08-01,ORD3961,Brake Pads,Braking system,Retail,5,20.82,74.13,178.23,Credit card
2023-08-01,ORD3962,Water Pump,Cooling,Corporate,19,106.64,0.0,2026.16,PayPal
2023-08-01,ORD3963,Brake Rotor,Braking system,Corporate,14,40.66,20.79,590.03,Credit card
2023-08-02,ORD3964,Air Filter,Engine,Retail,1,20.61,0.0,20.61,PayPal
2023-08-02,ORD3965,Oil Filter,Engine,Retail,1,15.26,29.6,44.86,Credit card
2023-08-02,ORD3966,Control Arm,Suspension,Retail,4,145.15,7.4,588.0,Bank transfer
2023-08-02,ORD3967,Battery,Electrical,Retail,5,189.99,0.0,949.95,Bank transfer
2023-08-03,ORD3968,Radiator,Cooling,Retail,5,82.3,5.13,416.63,PayPal
2023-08-03,ORD3969,Fuel Pump,Fuel System,Corporate,14,146.46,0.0,2050.44,Credit card
2023-08-03,ORD3970,Spark Plugs,Ignition,Wholesale,36,9.7,63.93,413.13,PayPal
2023-08-04,ORD3971,Brake Rotor,Braking system,Retail,2,46.41,0.0,92.82,Credit card
2023-08-04,ORD3972,Alternator,Electrical,Retail,4,240.56,0.0,962.24,Cash
2023-08-04,ORD3973,Water Pump,Cooling,Retail,1,114.54,0.0,114.54,Credit card
2023-08-04,ORD3974,Alternator,Electrical,Retail,1,262.59,0.0,262.59,Credit card
2023-08-05,ORD3975,Air Filter,Engine,Retail,1,30.53,0.0,30.53,PayPal
2023-08-06,ORD3976,Control Arm,Suspension,Retail,1,79.82,0.0,79.82,Credit card
2023-08-06,ORD3977,Fuel Pump,Fuel System,Wholesale,16,182.45,0.0,2919.2,Credit card
2023-08-06,ORD3978,Radiator,Cooling,Retail,1,167.65,0.0,167.65,Cash
2023-08-07,ORD3979,Air Filter,Engine,Retail,2,22.33,27.78,72.44,PayPal
2023-08-07,ORD3980,Alternator,Electrical,Corporate,19,246.95,49.26,4741.31,Cash
2023-08-08,ORD3981,Spark Plugs,Ignition,Wholesale,17,9.49,79.8,241.13,Credit card
2023-08-08,ORD3982,Water Pump,Cooling,Retail,4,47.47,74.85,264.73,Cash
2023-08-08,ORD3983,Brake Rotor,Braking system,Retail,1,47.26,0.0,47.26,PayPal
2023-08-09,ORD3984,Air Filter,Engine,Retail,3,15.82,0.0,47.46,PayPal
2023-08-09,ORD3985,Oil Filter,Engine,Retail,4,14.44,0.0,57.76,Cash
2023-08-10,ORD3986,Alternator,Electrical,Retail,5,251.07,37.71,1293.06,Credit card
2023-08-10,ORD3987,Brake Pads,Braking system,Wholesale,40,79.9,47.56,3243.56,Bank transfer
2023-08-11,ORD3988,Battery,Electrical,Retail,3,151.17,0.0,453.51,PayPal
2023-08-11,ORD3989,Spark Plugs,Ignition,Retail,5,7.75,32.04,70.79,Cash
2023-08-11,ORD3990,Alternator,Electrical,Retail,3,233.88,0.0,701.64,PayPal
2023-08-12,ORD3991,Shock Absorber,Suspension,Retail,2,142.86,6.7,292.42,Cash
2023-08-13,ORD3992,Spark Plugs,Ignition,Wholesale,31,5.09,0.0,157.79,Bank transfer
2023-08-13,ORD3993,Oil Filter,Engine,Wholesale,24,18.48,0.0,443.52,PayPal
2023-08-14,ORD3994,Water Pump,Cooling,Wholesale,46,112.57,75.83,5254.05,PayPal
2023-08-14,ORD3995,Control Arm,Suspension,Wholesale,38,151.92,0.0,5772.96,PayPal
2023-08-14,ORD3996,Fuel Pump,Fuel System,Wholesale,43,118.6,64.49,5164.29,Bank transfer
2023-08-15,ORD3997,Control Arm,Suspension,Retail,3,74.09,0.0,222.27,Bank transfer
2023-08-15,ORD3998,Clutch Kit,Transmission,Retail,5,444.61,0.0,2223.05,Bank transfer
2023-08-15,ORD3999,Brake Pads,Braking system,Retail,3,40.26,0.0,120.78,PayPal
2023-08-15,ORD4000,Alternator,Electrical,Corporate,15,154.92,29.85,2353.65,PayPal
2023-08-16,ORD4001,Spark Plugs,Ignition,Retail,5,5.77,0.0,28.85,Cash
2023-08-16,ORD4002,Oil Filter,Engine,Corporate,12,18.59,75.02,298.1,PayPal
2023-08-16,ORD4003,Shock Absorber,Suspension,Wholesale,10,127.47,0.0,1274.7,Credit card
2023-08-16,ORD4004,Oil Filter,Engine,Wholesale,43,21.14,8.45,917.47,Bank transfer
2023-08-17,ORD4005,Air Filter,Engine,Retail,4,31.74,64.47,191.43,Credit card
2023-08-17,ORD4006,Fuel Pump,Fuel System,Wholesale,44,200.24,38.65,8849.21,Bank transfer
2023-08-17,ORD4007,Air Filter,Engine,Corporate,10,22.0,18.75,238.75,Bank transfer
2023-08-17,ORD4008,Shock Absorber,Suspension,Retail,2,119.32,51.4,290.04,Bank transfer
2023-08-18,ORD4009,Shock Absorber,Suspension,Wholesale,36,78.18,0.0,2814.48,PayPal
2023-08-18,ORD4010,Brake Rotor,Braking system,Wholesale,10,51.06,29.42,540.02,PayPal
2023-08-18,ORD4011,Air Filter,Engine,Retail,2,22.16,0.0,44.32,PayPal
2023-08-18,ORD4012,Air Filter,Engine,Retail,1,25.65,0.0,25.65,Bank transfer
2023-08-19,ORD4013,Alternator,Electrical,Retail,3,335.57,0.0,1006.71,Credit card
2023-08-19,ORD4014,Clutch Kit,Transmission,Retail,4,327.76,36.59,1347.63,PayPal
2023-08-19,ORD4015,Alternator,Electrical,Wholesale,37,194.78,58.24,7265.1,Bank transfer
2023-08-20,ORD4016,Water Pump,Cooling,Wholesale,22,52.66,48.64,1207.16,PayPal
2023-08-20,ORD4017,Oil Filter,Engine,Retail,5,19.52,0.0,97.6,PayPal
2023-08-21,ORD4018,Brake Pads,Braking system,Retail,5,23.7,71.01,189.51,Credit card
2023-08-21,ORD4019,Control Arm,Suspension,Retail,5,94.32,0.0,471.6,Bank transfer
2023-08-22,ORD4020,Fuel Pump,Fuel System,Wholesale,23,115.29,31.74,2683.41,Credit card
2023-08-22,ORD4021,Alternator,Electrical,Retail,1,203.25,11.38,214.63,Cash
2023-08-22,ORD4022,Control Arm,Suspension,Corporate,19,90.14,0.0,1712.66,PayPal
2023-08-23,ORD4023,Shock Absorber,Suspension,Wholesale,21,127.55,22.66,2701.21,Cash
2023-08-23,ORD4024,Fuel Pump,Fuel System,Retail,1,213.97,0.0,213.97,Credit card
2023-08-23,ORD4025,Spark Plugs,Ignition,Wholesale,31,12.64,0.0,391.84,PayPal
2023-08-23,ORD4026,Clutch Kit,Transmission,Retail,3,469.44,56.39,1464.71,Bank transfer
2023-08-24,ORD4027,Brake Pads,Braking system,Corporate,13,38.82,35.08,539.74,PayPal
2023-08-24,ORD4028,Air Filter,Engine,Retail,1,34.66,0.0,34.66,Bank transfer
2023-08-24,ORD4029,Shock Absorber,Suspension,Retail,2,71.9,0.0,143.8,Cash
2023-08-25,ORD4030,Battery,Electrical,Retail,1,195.1,0.0,195.1,Bank transfer
2023-08-25,ORD4031,Radiator,Cooling,Retail,3,165.3,69.57,565.47,Cash
2023-08-25,ORD4032,Brake Rotor,Braking system,Retail,4,86.57,77.89,424.17,Cash
2023-08-26,ORD4033,Shock Absorber,Suspension,Retail,2,105.93,0.0,211.86,Cash
2023-08-26,ORD4034,Control Arm,Suspension,Retail,1,74.45,0.0,74.45,Cash
2023-08-27,ORD4035,Oil Filter,Engine,Corporate,11,22.54,10.28,258.22,Credit card
2023-08-28,ORD4036,Control Arm,Suspension,Wholesale,21,165.78,0.0,3481.38,PayPal
2023-08-28,ORD4037,Air Filter,Engine,Retail,1,28.85,0.0,28.85,PayPal
2023-08-28,ORD4038,Air Filter,Engine,Wholesale,19,19.62,63.0,435.78,Bank transfer
2023-08-29,ORD4039,Brake Rotor,Braking system,Retail,3,86.47,0.0,259.41,PayPal
2023-08-29,ORD4040,Water Pump,Cooling,Retail,3,116.3,9.37,358.27,Bank transfer
2023-08-29,ORD4041,Clutch Kit,Transmission,Retail,5,235.87,0.0,1179.35,PayPal
2023-08-30,ORD4042,Water Pump,Cooling,Retail,4,113.77,8.64,463.72,Bank transfer
2023-08-30,ORD4043,Oil Filter,Engine,Retail,3,10.31,0.0,30.93,PayPal
2023-08-31,ORD4044,Fuel Pump,Fuel System,Wholesale,35,103.07,41.29,3648.74,Credit card
2023-09-01,ORD4045,Water Pump,Cooling,Retail,1,47.45,0.0,47.45,Credit card
2023-09-02,ORD4046,Oil Filter,Engine,Wholesale,18,11.46,70.78,277.06,PayPal
2023-09-02,ORD4047,Engine Oil,Engine,Retail,5,52.24,26.3,287.5,PayPal
2023-09-03,ORD4048,Battery,Electrical,Retail,5,199.92,0.0,999.6,Cash
2023-09-03,ORD4049,Water Pump,Cooling,Retail,1,75.92,0.0,75.92,Credit card
2023-09-03,ORD4050,Air Filter,Engine,Retail,4,15.51,23.17,85.21,Cash
2023-09-03,ORD4051,Clutch Kit,Transmission,Wholesale,15,315.07,57.65,4783.7,Cash
2023-09-04,ORD4052,Brake Pads,Braking system,Retail,3,37.8,0.0,113.4,PayPal
2023-09-05,ORD4053,Water Pump,Cooling,Retail,2,101.8,16.69,220.29,Credit card
2023-09-05,ORD4054,Battery,Electrical,Wholesale,20,192.06,0.0,3841.2,Credit card
2023-09-05,ORD4055,Brake Pads,Braking system,Retail,2,54.07,0.0,108.14,Cash
2023-09-05,ORD4056,Fuel Pump,Fuel System,Retail,2,163.92,18.4,346.24,Credit card
2023-09-06,ORD4057,Control Arm,Suspension,Wholesale,32,76.45,33.32,2479.72,Credit card
2023-09-06,ORD4058,Oil Filter,Engine,Retail,1,24.51,0.0,24.51,PayPal
2023-09-07,ORD4059,Water Pump,Cooling,Retail,2,96.32,0.0,192.64,Credit card
2023-09-08,ORD4060,Engine Oil,Engine,Retail,4,51.4,57.08,262.68,Bank transfer
2023-09-08,ORD4061,Alternator,Electrical,Wholesale,47,276.06,46.81,13021.63,Bank transfer
2023-09-08,ORD4062,Engine Oil,Engine,Retail,3,43.27,36.05,165.86,PayPal
2023-09-08,ORD4063,Control Arm,Suspension,Corporate,14,81.52,0.0,1141.28,Bank transfer
2023-09-09,ORD4064,Brake Rotor,Braking system,Retail,5,43.28,0.0,216.4,PayPal
2023-09-09,ORD4065,Brake Pads,Braking system,Wholesale,42,31.79,0.0,1335.18,Bank transfer
2023-09-09,ORD4066,Battery,Electrical,Wholesale,39,137.16,0.0,5349.24,Bank transfer
2023-09-09,ORD4067,Spark Plugs,Ignition,Retail,3,12.45,9.08,46.43,Credit card
2023-09-10,ORD4068,Air Filter,Engine,Retail,4,34.8,0.0,139.2,Credit card
2023-09-10,ORD4069,Air Filter,Engine,Retail,3,29.31,0.0,87.93,Cash
2023-09-10,ORD4070,Alternator,Electrical,Corporate,18,265.37,0.0,4776.66,Cash
2023-09-11,ORD4071,Brake Pads,Braking system,Retail,1,26.8,0.0,26.8,Bank transfer
2023-09-11,ORD4072,Alternator,Electrical,Retail,5,292.96,40.44,1505.24,Credit card
2023-09-12,ORD4073,Brake Rotor,Braking system,Retail,2,93.43,0.0,186.86,PayPal
2023-09-12,ORD4074,Fuel Pump,Fuel System,Wholesale,29,147.35,0.0,4273.15,Cash
2023-09-12,ORD4075,Brake Rotor,Braking system,Corporate,5,96.6,0.0,483.0,Bank transfer
2023-09-12,ORD4076,Air Filter,Engine,Corporate,5,30.64,29.64,182.84,Cash
2023-09-13,ORD4077,Brake Rotor,Braking system,Retail,1,56.76,0.0,56.76,Bank transfer
2023-09-13,ORD4078,Fuel Pump,Fuel System,Retail,1,126.78,27.03,153.81,Bank transfer
2023-09-14,ORD4079,Brake Rotor,Braking system,Retail,1,61.01,69.75,130.76,PayPal
2023-09-14,ORD4080,Radiator,Cooling,Retail,2,139.81,0.0,279.62,Cash
2023-09-14,ORD4081,Water Pump,Cooling,Wholesale,28,117.05,0.0,3277.4,Cash
2023-09-14,ORD4082,Brake Pads,Braking system,Retail,3,46.0,62.8,200.8,Credit card
2023-09-15,ORD4083,Clutch Kit,Transmission,Retail,5,224.4,0.0,1122.0,PayPal
2023-09-15,ORD4084,Brake Rotor,Braking system,Retail,3,98.92,50.76,347.52,PayPal
2023-09-16,ORD4085,Water Pump,Cooling,Corporate,14,98.28,0.0,1375.92,Bank transfer
2023-09-16,ORD4086,Control Arm,Suspension,Retail,4,152.57,0.0,610.28,Cash
2023-09-16,ORD4087,Brake Pads,Braking system,Retail,2,40.13,0.0,80.26,Cash
2023-09-17,ORD4088,Battery,Electrical,Retail,3,189.74,0.0,569.22,Bank transfer
2023-09-17,ORD4089,Alternator,Electrical,Wholesale,38,335.58,0.0,12752.04,Bank transfer
2023-09-18,ORD4090,Clutch Kit,Transmission,Retail,3,233.11,0.0,699.33,Cash
2023-09-19,ORD4091,Brake Pads,Braking system,Corporate,15,24.55,0.0,368.25,PayPal
2023-09-19,ORD4092,Battery,Electrical,Wholesale,25,178.98,18.92,4493.42,Cash
2023-09-20,ORD4093,Clutch Kit,Transmission,Retail,5,480.61,0.0,2403.05,PayPal
2023-09-20,ORD4094,Alternator,Electrical,Retail,3,335.16,0.0,1005.48,Cash
2023-09-20,ORD4095,Alternator,Electrical,Retail,3,248.5,0.0,745.5,Credit card
2023-09-20,ORD4096,Brake Rotor,Braking system,Retail,4,52.47,0.0,209.88,Credit card
2023-09-21,ORD4097,Control Arm,Suspension,Retail,1,101.41,0.0,101.41,Cash
2023-09-21,ORD4098,Radiator,Cooling,Corporate,15,155.17,0.0,2327.55,Bank transfer
2023-09-22,ORD4099,Shock Absorber,Suspension,Retail,3,68.23,0.0,204.69,PayPal
2023-09-22,ORD4100,Radiator,Cooling,Retail,1,183.26,79.53,262.79,Bank transfer
2023-09-23,ORD4101,Alternator,Electrical,Corporate,5,187.68,0.0,938.4,Credit card
2023-09-23,ORD4102,Battery,Electrical,Corporate,12,155.48,0.0,1865.76,Credit card
2023-09-24,ORD4103,Water Pump,Cooling,Retail,3,60.15,26.37,206.82,Credit card
2023-09-24,ORD4104,Alternator,Electrical,Corporate,14,216.32,0.0,3028.48,Bank transfer
2023-09-24,ORD4105,Oil Filter,Engine,Retail,1,18.06,0.0,18.06,Cash
